,wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
211,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1999,False,92.81,C,4
212,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1997,False,92.74,C+,3
213,"Favia, Cabernet Sauvignon, Napa Valley",72714,Napa Valley,Red,,California,Usa,,2009,False,92.73,B+,3
214,"Viader, Red Blend, Napa Valley",139371,Napa Valley,Red,,California,Usa,,2009,False,92.65,B,3
215,"Larkmead Vineyards, Lmv Salon, Napa Valley",94123,Napa Valley,Red,,California,Usa,,2008,False,92.62,B+,3
216,"Verite, Le Desir, Sonoma County",139100,Sonoma County,Red,,California,Usa,,2009,False,92.61,B+,4
217,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2008,False,92.53,A+,4
218,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1992,False,92.39,B,3
219,"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,2009,False,92.31,C+,4
220,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2004,False,92.3,B,5
221,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2008,False,92.29,C+,3
222,"Larkmead Vineyards, Cabernet Sauvignon, Napa Valley",94120,Napa Valley,Red,,California,Usa,,2009,False,92.28,B,3
223,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2010,False,92.27,B,5
224,"O'Shaughnessy Estate Winery, Cabernet Sauvignon, Howell Mountain",110035,Howell Mountain,Red,,California,Usa,,2001,False,92.24,A,4
225,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2009,False,92.17,A+,4
226,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1987,False,92.17,C,3
227,"Larkmead Vineyards, Lmv Salon, Napa Valley",94123,Napa Valley,Red,,California,Usa,,2004,False,92.14,C,3
228,"Etude, Cabernet Sauvignon, Napa Valley",71017,Napa Valley,Red,,California,Usa,,1999,False,92.12,B,4
229,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2009,False,92.07,B,4
230,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1985,False,91.91,A+,3
231,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2009,False,91.89,C+,5
232,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2001,False,91.89,C,3
233,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1998,False,91.8,C+,4
234,"Ramey Wine Cellars, Annum Cabernet Sauvignon, Napa Valley",118755,Napa Valley,Red,,California,Usa,,2009,False,91.69,B,3
235,"Plumpjack Winery, Estate Cabernet Sauvignon, Oakville",116690,Oakville,Red,,California,Usa,,2009,False,91.48,B,4
236,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1976,False,91.35,C+,4
237,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1999,False,91.17,B,4
238,"Stag'S Leap Wine Cellars, Estate Cask 23 Cabernet Sauvignon, Napa Valley",129784,Napa Valley,Red,,California,Usa,,1999,False,91.12,C+,3
239,"Keever Vineyards Estate, Cabernet Sauvignon, Yountville",90453,Yountville,Red,,California,Usa,,2009,False,90.89,C+,5
240,"Verite, La Joie, Sonoma County",139098,Sonoma County,Red,,California,Usa,,1999,False,90.75,B,7
241,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1987,False,90.71,C,3
242,"Larkmead Vineyards, Lmv Salon, Napa Valley",94123,Napa Valley,Red,,California,Usa,,2003,False,90.71,C,3
243,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1980,False,90.49,A+,3
244,"Spottswoode, Family Estate Grown Cabernet Sauvignon, St Helena",129353,St Helena,Red,,California,Usa,,1999,False,90.42,B,5
245,"Viader, Red Blend, Napa Valley",139371,Napa Valley,Red,,California,Usa,,1999,False,90.32,B,4
246,"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,1999,False,90.25,C,4
247,"Etude, Cabernet Sauvignon, Napa Valley",71017,Napa Valley,Red,,California,Usa,,2009,False,90.15,B,4
248,"J. Davies, Cabernet Sauvignon, Diamond Mountain District",86069,Diamond Mountain District,Red,,California,Usa,,2009,False,89.56,C+,3
249,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2002,False,89.16,C,5
250,"Beringer Vineyards, St. Helena Home Vineyard Cabernet Sauvignon, St Helena",11042,St Helena,Red,,California,Usa,,1999,False,88.98,A,3
251,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,1979,False,88.52,C+,3
252,"Frog'S Leap, Cabernet Sauvignon, Napa Valley",77082,Napa Valley,Red,,California,Usa,,2009,False,88.33,A+,3
253,"Robert Craig Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",121297,Napa Valley,Red,,California,Usa,,1999,False,87.69,A+,3
254,"Frank Family Vineyards, Rutherford Reserve Cabernet Sauvignon, Rutherford",76536,Rutherford,Red,,California,Usa,,2009,False,87.46,C,3
255,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1994,False,86.86,C,3
256,"Chateau Montelena The Montelena Estate, Cabernet Sauvignon, Napa Valley",39438,Napa Valley,Red,,California,Usa,,2001,False,86.75,C,6
257,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1968,False,86.26,C,4
258,"Cakebread Cellars, Benchland Select Cabernet Sauvignon, Napa Valley",23277,Napa Valley,Red,,California,Usa,,1999,False,86.2,C,3
259,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1979,False,80.16,C,3
260,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1965,False,78.95,C,4
261,"Dalla Valle Vineyards, Maya, Napa Valley",48290,Napa Valley,Red,,California,Usa,,2015,False,96.11,B,4
262,"Shafer Vineyards, Hillside Select Cabernet Sauvignon, Stags Leap District",126746,Stags Leap District,Red,,California,Usa,,2014,False,95.06,B,4
263,"Figgins Estate, Red, Walla Walla Valley",73647,Walla Walla Valley,Red,,Washington,Usa,,2015,False,94.78,A,3
264,"Rubicon Estate, Inglenook 'Rubicon' Red, Rutherford",122987,Rutherford,Red,,California,Usa,,2014,False,94.3,A,7
265,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2015,False,94.18,A+,4
266,"Mt. Brave, Cabernet Sauvignon, Mount Veeder",108046,Mount Veeder,Red,,California,Usa,,2015,False,93.62,B,4
267,"Mayacamas Vineyards, Cabernet Sauvignon, Napa Valley",103766,Napa Valley,Red,,California,Usa,,2014,False,93.5,C+,5
268,"Frank Family Vineyards, Rutherford Reserve Cabernet Sauvignon, Rutherford",76536,Rutherford,Red,,California,Usa,,2015,False,93.35,C,6
269,"La Jota Vineyard, Cabernet Sauvignon, Howell Mountain",92780,Howell Mountain,Red,,California,Usa,,2015,False,93.3,B,5
270,"Flora Springs, Trilogy, Napa Valley",74749,Napa Valley,Red,,California,Usa,,2015,False,92.24,A+,3
271,"Anderson'S Conn Valley Vineyards Estate, Reserve Cabernet Sauvignon, Napa Valley",4185,Napa Valley,Red,,California,Usa,,2015,False,91.56,B,3
272,"Kenefick Ranch, Merlot, Napa Valley",90636,Napa Valley,Red,,California,Usa,,2015,False,90.42,B,3
273,"Opus One, Napa Valley",111085,Napa Valley,Red,,California,Usa,,2013,False,96.16,B+,9
274,"Pahlmeyer, Proprietary Red, Napa Valley",111900,Napa Valley,Red,,California,Usa,,2014,False,93.65,B,4
275,"Abreu Vineyard, Thorevilos Cabernet Sauvignon, Napa Valley",821,Napa Valley,Red,,California,Usa,,2015,False,99.43,A+,5
276,"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,2015,False,98.78,A+,5
277,"Abreu Vineyard, Las Posadas, Howell Mountain",818,Howell Mountain,Red,,California,Usa,,2015,False,98.21,A+,4
278,"Abreu Vineyard, Cappella Proprietary Red, Napa Valley",816,Napa Valley,Red,,California,Usa,,2015,False,97.02,A+,5
279,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2014,False,94.35,B,5
280,"Robert Mondavi Winery, Reserve Cabernet Sauvignon, Napa Valley",121454,Napa Valley,Red,,California,Usa,,1978,False,92.59,B,5
281,"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,1968,False,92.12,C+,3
282,"Harlan Estate, The Maiden, Napa Valley",81981,Napa Valley,Red,,California,Usa,,2004,False,91.77,A,3
283,"Siduri, Clos Pepe Vineyard Pinot Noir, Sta Rita Hills",127219,Sta Rita Hills,Red,,California,Usa,,2016,False,93.59,B+,3
284,"Siduri, John Sebastiano Vineyard Pinot Noir, Sta Rita Hills",127225,Sta Rita Hills,Red,,California,Usa,,2016,False,92.68,B+,3
285,"Morgan Winery, Twelve Clones Pinot Noir, Santa Lucia Highlands",107363,Santa Lucia Highlands,Red,,California,Usa,,2016,False,91.11,A,3
286,"Corison, Cabernet Sauvignon, Napa Valley",46229,Napa Valley,Red,,California,Usa,,2014,False,92.87,B,5
287,"Opus One, Napa Valley",111085,Napa Valley,Red,,California,Usa,,1991,False,92.27,B,7
288,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,1994,False,94.71,B,5
289,"Diamond Creek, Red Rock Terrace Cabernet Sauvignon, Napa Valley",50664,Napa Valley,Red,,California,Usa,,1984,False,91.73,B,3
290,"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,2002,False,99.7,A+,3
291,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2015,False,98.38,C,3
292,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,2015,False,98.19,B,4
293,"Bevan Cellars, Harbison Vineyard Cabernet Sauvignon, Oakville",11670,Oakville,Red,,California,Usa,,2016,False,96.85,B+,3
294,"Joseph Phelps Vineyards, Backus Vineyard Cabernet Sauvignon, Oakville",89560,Oakville,Red,,California,Usa,,2015,False,94.95,C+,4
295,"Favia, 'Rompecabezas', Amador County",72712,Amador County,Red,,California,Usa,,2015,False,92.17,A+,3
296,"Clos Du Val, Cabernet Sauvignon, Napa Valley",43831,Napa Valley,Red,,California,Usa,,2016,False,90.84,A+,3
297,"Ramey Wine Cellars, Annum Cabernet Sauvignon, Napa Valley",118755,Napa Valley,Red,,California,Usa,,2008,False,92.47,A,4
298,"La Jota Vineyard, Cabernet Franc, Howell Mountain",92781,Howell Mountain,Red,,California,Usa,,2015,False,94.09,B,3
299,"Spottswoode, Lyndenhurst Cabernet Sauvignon, St Helena",129357,St Helena,Red,,California,Usa,,2015,False,91.92,B,3
300,"Barnett Vineyards, Spring Mountain District Cabernet Sauvignon, Napa Valley",8651,Napa Valley,Red,,California,Usa,,2015,False,89.05,B+,4
301,"Bond Estates, Melbury Red, Napa Valley",19860,Napa Valley,Red,,California,Usa,,2009,False,94.59,B+,5
302,"Rudd, Samantha'S Cabernet Sauvignon, Oakville",123069,Oakville,Red,,California,Usa,,2014,False,92.87,A,3
303,"Rudd Oakville Estate, California",123062,California,Red,,California,Usa,,2011,False,91.2,B+,3
304,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2012,False,98.88,B,3
305,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2005,False,98.62,B,3
306,"Hundred Acre, Deep Time Cabernet Sauvignon, Napa Valley",84952,Napa Valley,Red,,California,Usa,,2009,False,97.99,B,3
307,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2013,False,97.93,C+,3
308,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2012,False,97.93,C+,3
309,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2007,False,97.87,C+,3
310,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2005,False,97.87,B,4
311,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2002,False,97.66,B,4
312,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2007,False,97.47,C+,5
313,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2007,False,97.34,C+,4
314,"Hundred Acre, Deep Time Cabernet Sauvignon, Napa Valley",84952,Napa Valley,Red,,California,Usa,,2005,False,97.31,B,4
315,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2006,False,97.26,B,3
316,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2005,False,96.93,C+,4
317,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2010,False,96.84,B,5
318,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2014,False,96.79,B,3
319,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2013,False,96.75,C+,3
320,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2012,False,96.7,B,4
321,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2013,False,96.68,C,3
322,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2006,False,96.64,B+,3
323,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2005,False,96.37,A,3
324,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2010,False,96.29,B+,5
325,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2010,False,96.07,B,5
326,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2009,False,96.06,B,5
327,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2008,False,96.03,C+,4
328,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2008,False,96.03,B+,6
329,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2010,False,95.99,B,5
330,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2012,False,95.89,A+,3
331,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2001,False,95.81,B+,4
332,"Hundred Acre, Deep Time Cabernet Sauvignon, Napa Valley",84952,Napa Valley,Red,,California,Usa,,2007,False,95.64,C+,4
333,"Hundred Acre, Ark Vineyard Cabernet Sauvignon, Howell Mountain",84951,Howell Mountain,Red,,California,Usa,,2008,False,95.15,B+,6
334,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2004,False,95.13,B,6
335,"Hundred Acre, Precious Cabernet Sauvignon, Napa Valley",84959,Napa Valley,Red,,California,Usa,,2009,False,95.07,A,4
336,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2009,False,95.05,B,5
337,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2006,False,94.69,A,3
338,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2003,False,94.32,C+,4
339,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2009,False,94.31,C,3
340,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2009,False,94.01,B,6
341,"Hundred Acre, Few And Far Between Cabernet Sauvignon, Napa Valley",84954,Napa Valley,Red,,California,Usa,,2008,False,93.84,B+,5
342,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2011,False,93.78,A,3
343,"Hundred Acre, Kayli Morgan Vineyard Cabernet Sauvignon, Napa Valley",84958,Napa Valley,Red,,California,Usa,,2000,False,93.77,C+,4
344,"Hundred Acre, Fortification Port, Napa Valley",84955,Napa Valley,Red,,California,Usa,,2004,False,93.56,B+,3
345,"Alloro Vineyard Estate, Pinot Noir, Chehalem Mountains",3024,Chehalem Mountains,Red,,Oregon,Usa,,2015,False,90.34,A+,3
346,"Penner-Ash Wine Cellars, Willamette Valley Pinot Noir, Oregon",114339,Oregon,Red,,Oregon,Usa,,2007,False,88.39,B+,3
347,"Penner-Ash Wine Cellars, Willamette Valley Pinot Noir, Oregon",114339,Oregon,Red,,Oregon,Usa,,2002,False,87.65,C,3
348,"Schrader Cellars, Rbs Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Napa Valley",125501,Napa Valley,Red,,California,Usa,,2013,False,96.41,B,4
349,"Scarecrow, Cabernet Sauvignon, Rutherford",125262,Rutherford,Red,,California,Usa,,2008,False,96.06,B,5
350,"Bond Estates, Pluribus Red, Napa Valley",19861,Napa Valley,Red,,California,Usa,,2003,False,92.58,C+,4
351,"Verite, Le Desir, Sonoma County",139100,Sonoma County,Red,,California,Usa,,2015,False,98.32,A,4
352,"Verite, La Joie, Sonoma County",139098,Sonoma County,Red,,California,Usa,,2013,False,97.13,B,4
353,"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,2005,False,96.88,A+,3
354,"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,2013,False,95.91,C+,4
355,"Paul Hobbs, Beckstoffer Las Piedras Vineyard Cabernet Sauvignon, St Helena",113411,St Helena,Red,,California,Usa,,2015,False,95.4,B,4
356,"Paul Hobbs, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",113410,St Helena,Red,,California,Usa,,2015,False,95.18,B,4
357,"Paul Hobbs, Cabernet Sauvignon, Napa Valley",113413,Napa Valley,Red,,California,Usa,,2015,False,91.52,B+,4
358,"Harlan Estate, Napa Valley",81980,Napa Valley,Red,,California,Usa,,2015,False,98.04,A+,5
359,"Promontory, Napa Valley",117679,Napa Valley,Red,,California,Usa,,2014,False,97.08,C+,4
360,"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,2015,False,99.71,C+,4
361,"Stag'S Leap Wine Cellars, Estate Cask 23 Cabernet Sauvignon, Napa Valley",129784,Napa Valley,Red,,California,Usa,,2015,False,94.37,B,3
362,"Colgin Cellars, Tychson Hill Vineyard Cabernet Sauvignon, Napa Valley",44622,Napa Valley,Red,,California,Usa,,2015,False,98.77,A,5
363,"Colgin Cellars, Ix Estate Red, Napa Valley",44620,Napa Valley,Red,,California,Usa,,2015,False,98.23,B+,5
364,"Colgin Cellars, Ix Estate Syrah, Napa Valley",44621,Napa Valley,Red,,California,Usa,,2015,False,97.19,B+,5
365,"Corra, Cabernet Sauvignon, Napa Valley",46305,Napa Valley,Red,,California,Usa,,2015,False,96.98,C,4
366,"Colgin Cellars, Cariad Red, Napa Valley",44618,Napa Valley,Red,,California,Usa,,2015,False,96.96,B,5
367,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2015,False,96.62,C+,4
368,"Rivers-Marie, Lore Vineyard Cabernet Sauvignon, Oakville",121092,Oakville,Red,,California,Usa,,2015,False,96.48,B,5
369,"Alpha Omega, Beckstoffer Georges III Cabernet Sauvignon, Rutherford",3215,Rutherford,Red,,California,Usa,,2015,False,94.84,B,4
370,"Odette Estate, Cabernet Sauvignon, Stags Leap District",110378,Stags Leap District,Red,,California,Usa,,2015,False,94.62,B,4
371,"Alpha Omega, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, Napa Valley",3214,Napa Valley,Red,,California,Usa,,2015,False,94.42,B,4
