,wine,wine_id,appellation,color,wine_type,regions,country,classification,vintage,is_primeurs,score,confidence_index,journalist_count
2274,"Betz Family Winery, Besoleil, Columbia Valley",11654,Columbia Valley,Red,,Washington,Usa,,2012,False,92.33,B,3
2275,"Colgin Cellars, Herb Lamb Vineyard Cabernet Sauvignon, Napa Valley",44619,Napa Valley,Red,,California,Usa,,1994,False,92.15,B,5
2276,"Etude, Cabernet Sauvignon, Napa Valley",71017,Napa Valley,Red,,California,Usa,,2004,False,92.06,B,5
2277,"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,2004,False,92.03,C+,3
2278,"Corison, Cabernet Sauvignon, Napa Valley",46229,Napa Valley,Red,,California,Usa,,2004,False,91.88,C+,7
2279,"Screaming Eagle, 'Second Flight', Napa Valley",125711,Napa Valley,Red,,California,Usa,,2006,False,91.8,B,3
2280,"Col Solare, Red Wine, Columbia Valley",44562,Columbia Valley,Red,,Washington,Usa,,2010,False,91.79,B+,5
2281,"Diamond Creek, Red Rock Terrace Cabernet Sauvignon, Napa Valley",50664,Napa Valley,Red,,California,Usa,,2004,False,91.62,B,3
2282,"Paul Hobbs, Stagecoach Vineyard Cabernet Sauvignon, Napa Valley",113429,Napa Valley,Red,,California,Usa,,2004,False,91.62,B,3
2283,"Screaming Eagle, 'Second Flight', Napa Valley",125711,Napa Valley,Red,,California,Usa,,2011,False,91.28,B,5
2284,"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,1992,False,91.22,C+,3
2285,"Far Niente Estate, Bottled Cabernet Sauvignon, Oakville",72079,Oakville,Red,,California,Usa,,2004,False,91.09,B,5
2286,"Cadence Winery, Coda, Red Mountain",23202,Red Mountain,Red,,Washington,Usa,,2012,False,91.08,B+,3
2287,"Corison, Kronos Vineyard Cabernet Sauvignon, Napa Valley",46232,Napa Valley,Red,,California,Usa,,2004,False,91.02,A+,5
2288,"Screaming Eagle, 'Second Flight', Napa Valley",125711,Napa Valley,Red,,California,Usa,,2008,False,90.98,B,3
2289,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2011,False,90.75,B+,4
2290,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2006,False,90.74,C+,4
2291,"Cliff Lede Vineyards, Cabernet Sauvignon, Stags Leap District",43378,Stags Leap District,Red,,California,Usa,,2004,False,90.71,C+,4
2292,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1992,False,90.6,B+,3
2293,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1993,False,90.55,B,3
2294,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1996,False,90.35,C+,4
2295,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1989,False,90.32,B+,3
2296,"Round Pond Estate, Reserve Cabernet Sauvignon, Rutherford",122857,Rutherford,Red,,California,Usa,,2011,False,90.31,C+,4
2297,"Chappellet, Signature Cabernet Sauvignon, Napa Valley",31620,Napa Valley,Red,,California,Usa,,2004,False,90.26,C,3
2298,"Silver Oak Cellars, Cabernet Sauvignon, Napa Valley",127590,Napa Valley,Red,,California,Usa,,1994,False,90.0,C+,3
2299,"Frog'S Leap, Cabernet Sauvignon, Napa Valley",77082,Napa Valley,Red,,California,Usa,,2004,False,89.77,C+,4
2300,"Grgich Hills Estate, Yountville Selection Cabernet Sauvignon, Napa Valley",80589,Napa Valley,Red,,California,Usa,,1994,False,89.76,B,3
2301,"Freemark Abbey, 'Bosche' Cabernet Sauvignon, Rutherford",76825,Rutherford,Red,,California,Usa,,2004,False,89.68,C,3
2302,"Corison, Cabernet Sauvignon, Napa Valley",46229,Napa Valley,Red,,California,Usa,,1994,False,89.41,B,5
2303,"Barnett Vineyards, Rattlesnake Hill Cabernet Sauvignon, Spring Mountain District",8646,Spring Mountain District,Red,,California,Usa,,2004,False,89.31,B,3
2304,"Round Pond Estate, Cabernet Sauvignon, Rutherford",122854,Rutherford,Red,,California,Usa,,2004,False,89.23,C+,3
2305,"Miner Family Winery, Oracle Red, Napa Valley",105869,Napa Valley,Red,,California,Usa,,2004,False,88.81,A+,3
2306,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1986,False,88.75,A,3
2307,"Silverado Vineyards, Solo Cabernet Sauvignon, Stags Leap District",127659,Stags Leap District,Red,,California,Usa,,2004,False,88.54,B,5
2308,"Kenefick Ranch, Merlot, Napa Valley",90636,Napa Valley,Red,,California,Usa,,2011,False,88.35,B,3
2309,"Silver Oak Cellars, Cabernet Sauvignon, Napa Valley",127590,Napa Valley,Red,,California,Usa,,2004,False,88.3,A,5
2310,"Forman Vineyard, Cabernet Sauvignon, Napa Valley",75322,Napa Valley,Red,,California,Usa,,2000,False,88.11,A+,3
2311,"Mount Veeder Winery, Reserve Red, Napa Valley",107832,Napa Valley,Red,,California,Usa,,2004,False,87.54,A+,3
2312,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,2000,False,87.46,B,4
2313,"Oakville Ranch, Robert'S Blend Cabernet Franc, Napa Valley",110275,Napa Valley,Red,,California,Usa,,2004,False,87.23,B+,3
2314,"Grgich Hills Estate, Grown Merlot, Napa Valley",80583,Napa Valley,Red,,California,Usa,,2010,False,86.53,A,3
2315,"Silverado Vineyards, Napa Valley Cabernet Sauvignon, Napa Valley",127652,Napa Valley,Red,,California,Usa,,2004,False,86.48,B,4
2316,"Duckhorn Vineyards, Merlot, Napa Valley",68064,Napa Valley,Red,,California,Usa,,2011,False,86.4,C,3
2317,"Far Niente Estate, Bottled Cabernet Sauvignon, Oakville",72079,Oakville,Red,,California,Usa,,1994,False,86.25,B,3
2318,"Dominus Estate, Christian Moueix, Napa Valley",67008,Napa Valley,Red,,California,Usa,,1985,False,85.92,C,3
2319,"Beringer Vineyards, Private Reserve Cabernet Sauvignon, Napa Valley",11029,Napa Valley,Red,,California,Usa,,1988,False,85.56,B,3
2320,"Franciscan Estate, Magnificat Proprietary Red, Napa Valley",76037,Napa Valley,Red,,California,Usa,,2004,False,84.52,C+,4
2321,"Paul Hobbs, Beckstoffer Las Piedras Vineyard Cabernet Sauvignon, St Helena",113411,St Helena,Red,,California,Usa,,2010,False,93.48,B+,6
2322,"Cliff Lede Vineyards, Poetry Cabernet Sauvignon, Stags Leap District",43385,Stags Leap District,Red,,California,Usa,,2012,False,92.02,C+,4
2323,"Realm Cellars, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",119389,St Helena,Red,,California,Usa,,2010,False,91.97,B,4
2324,"Realm Cellars, Beckstoffer Dr. Crane Vineyard Cabernet Sauvignon, St Helena",119389,St Helena,Red,,California,Usa,,2011,False,90.51,B,4
2325,"Cliff Lede Vineyards, Poetry Cabernet Sauvignon, Stags Leap District",43385,Stags Leap District,Red,,California,Usa,,2011,False,90.11,B+,4
2326,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,1993,False,95.46,A+,3
2327,"Araujo Estate, Eisele Vineyard Cabernet Sauvignon, Napa Valley",5550,Napa Valley,Red,,California,Usa,,2000,False,92.38,B+,4
2328,"Lokoya Winery, Mount Veeder Cabernet Sauvignon, Napa Valley",97276,Napa Valley,Red,,California,Usa,,2011,False,94.46,C,4
2329,"Ovid, Napa Valley Red Wine, Napa Valley",111513,Napa Valley,Red,,California,Usa,,2010,False,92.82,C+,4
2330,"Lokoya Winery, Howell Mountain Cabernet Sauvignon, Napa Valley",97275,Napa Valley,Red,,California,Usa,,2011,False,92.75,C,4
2331,"Outpost, Grenache, Howell Mountain",111473,Howell Mountain,Red,,California,Usa,,2012,False,90.81,B,3
2332,"Kapcsandy Family Winery, State Lane Vineyard Roberta'S Reserve, Napa Valley",90242,Napa Valley,Red,,California,Usa,,2011,False,92.33,B,3
2333,"Kapcsandy Family Winery, State Lane Vineyard Grand-Vin Cabernet Sauvignon, Napa Valley",90240,Napa Valley,Red,,California,Usa,,2011,False,91.07,B,5
2334,"Kapcsandy Family Winery, State Lane Vineyard Estate Cuvee, Napa Valley",90239,Napa Valley,Red,,California,Usa,,2011,False,90.42,B,5
2335,"Rubicon Estate, Inglenook 'Rubicon' Red, Rutherford",122987,Rutherford,Red,,California,Usa,,2010,False,89.92,B,5
2336,"Kapcsandy Family Winery, Grand Vin Rose, Napa Valley",90237,Napa Valley,Red,,California,Usa,,2011,False,86.42,B,4
2337,"Screaming Eagle, Cabernet Sauvignon, Napa Valley",125712,Napa Valley,Red,,California,Usa,,1996,False,95.49,B,5
2338,"Alpha Omega, 'Proprietary Red', Napa Valley",3213,Napa Valley,Red,,California,Usa,,2010,False,90.56,B+,3
2339,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,2011,False,87.26,C,3
2340,"Quintessa, Rutherford",118360,Rutherford,Red,,California,Usa,,2006,False,88.51,B,5
2341,"Beaulieu Vineyard Bv, Georges De Latour Private Reserve Cabernet Sauvignon, Napa Valley",9765,Napa Valley,Red,,California,Usa,,1960,False,91.93,C,3
2342,"Cayuse Vineyards, En Chamberlin Vineyard Syrah, Walla Walla Valley",30149,Walla Walla Valley,Red,,Washington,Usa,,2011,False,96.59,B,4
2343,"Cayuse Vineyards, En Cerise Vineyard Syrah, Walla Walla Valley",30148,Walla Walla Valley,Red,,Washington,Usa,,2011,False,96.13,B+,4
2344,"Cayuse Vineyards, Cailloux Vineyard Syrah, Walla Walla Valley",30143,Walla Walla Valley,Red,,Washington,Usa,,2011,False,95.54,A,4
2345,"Ridge Vineyards, Monte Bello, Santa Cruz Mountains",120786,Santa Cruz Mountains,Red,,California,Usa,,1994,False,93.89,C+,7
2346,"Cayuse Vineyards, Camaspelo, Walla Walla Valley",30145,Walla Walla Valley,Red,,Washington,Usa,,2011,False,93.08,B+,4
2347,"Benziger Family Winery, Quintus Vineyard De Coelo Pinot Noir, Sonoma Coast",10784,Sonoma Coast,Red,,California,Usa,,2012,False,90.65,C+,4
2348,"Joseph Phelps Vineyards, Freestone Pinot Noir, Sonoma Coast",89573,Sonoma Coast,Red,,California,Usa,,2012,False,89.45,B+,7
2349,"Mayacamas Vineyards, Cabernet Sauvignon, Napa Valley",103766,Napa Valley,Red,,California,Usa,,1999,False,87.12,C,5
2350,"Martinelli, Bondi Home Ranch Water Trough Vineyard Pinot Noir, Green Valley",102646,Green Valley,Red,,California,Usa,,2012,False,91.18,B,4
2351,"Ferrari-Carano, Sky High Ranch Pinot Noir, Mendocino Ridge",73135,Mendocino Ridge,Red,,California,Usa,,2012,False,89.26,B,4
2352,"Ferrari-Carano, Middleridge Ranch Pinot Noir, Anderson Valley",73124,Anderson Valley,Red,,California,Usa,,2012,False,88.93,B,5
2353,"Abreu Vineyard, Howell Mountain Red, Napa Valley",817,Napa Valley,Red,,California,Usa,,2008,False,97.0,B,3
2354,"Sloan, Proprietary Red, Rutherford",128313,Rutherford,Red,,California,Usa,,2003,False,94.07,B,4
2355,"Verite, Le Desir, Sonoma County",139100,Sonoma County,Red,,California,Usa,,2011,False,93.42,C+,3
2356,"Paul Hobbs, Cuvee Agustina Lindsay Vineyard Pinot Noir, Russian River Valley",113416,Russian River Valley,Red,,California,Usa,,2012,False,93.2,C+,3
2357,"Anakota, Helena Dakota Vineyard Cabernet Sauvignon, Knights Valley",4040,Knights Valley,Red,,California,Usa,,2003,False,92.14,A+,3
2358,"Diamond Creek, Volcanic Hill Cabernet Sauvignon, Napa Valley",50666,Napa Valley,Red,,California,Usa,,1976,False,91.93,C+,3
2359,"Cenyth, Sonoma County",30920,Sonoma County,Red,,California,Usa,,2012,False,91.16,B,3
2360,"Paul Hobbs, Ulises Valdez Vineyard Pinot Noir, Russian River Valley",113431,Russian River Valley,Red,,California,Usa,,2012,False,90.82,B,5
2361,"Novy Family Winery, Napa Valley Syrah, Napa Valley",109923,Napa Valley,Red,,California,Usa,,2012,False,87.76,A+,3
2362,"Peter Michael Winery, Le Moulin Rouge Pinot Noir, Santa Lucia Highlands",114828,Santa Lucia Highlands,Red,,California,Usa,,2012,False,92.91,B+,3
2363,"Verite, La Muse, Sonoma County",139099,Sonoma County,Red,,California,Usa,,2011,False,92.69,C+,3
2364,"Pahlmeyer, Pinot Noir, Sonoma Coast",111899,Sonoma Coast,Red,,California,Usa,,2012,False,92.51,B+,4
2365,"Verite, La Joie, Sonoma County",139098,Sonoma County,Red,,California,Usa,,2011,False,92.28,C+,3
2366,"Shafer Vineyards, Hillside Select Cabernet Sauvignon, Stags Leap District",126746,Stags Leap District,Red,,California,Usa,,1989,False,89.32,A,3
2367,"Shafer Vineyards, Hillside Select Cabernet Sauvignon, Stags Leap District",126746,Stags Leap District,Red,,California,Usa,,1987,False,79.99,C,3
2368,"Gramercy Cellars, John Lewis Reserve Syrah, Walla Walla Valley",79953,Walla Walla Valley,Red,,Washington,Usa,,2011,False,93.04,B,3
2369,"Delille Cellars, 'Four Flags' Cabernet Sauvignon, Washington",50041,Washington,Red,,Washington,Usa,,2011,False,92.31,B+,5
2370,"Gramercy Cellars, Lagniappe Syrah, Columbia Valley",79955,Columbia Valley,Red,,Washington,Usa,,2011,False,91.84,B,3
2371,"Gramercy Cellars, L'Idiot Du Village, Walla Walla Valley",79954,Walla Walla Valley,Red,,Washington,Usa,,2011,False,90.54,A+,3
2372,"Cadence Winery, Coda, Red Mountain",23202,Red Mountain,Red,,Washington,Usa,,2011,False,90.2,A,4
2373,"Quilceda Creek, Cabernet Sauvignon, Columbia Valley",118282,Columbia Valley,Red,,Washington,Usa,,2011,False,95.61,B,3
2374,"Leonetti Cellar, Cabernet Sauvignon, Walla Walla Valley",95561,Walla Walla Valley,Red,,Washington,Usa,,2011,False,94.44,B,4
2375,"Leonetti Cellar, Reserve, Walla Walla Valley",150548,Walla Walla Valley,Red,,Washington,Usa,,2011,False,93.95,B,4
2376,"Doubleback, Cabernet Sauvignon, Walla Walla Valley",67468,Walla Walla Valley,Red,,Washington,Usa,,2011,False,93.23,B,4
2377,"Leonetti Cellar, Merlot, Walla Walla Valley",95562,Walla Walla Valley,Red,,Washington,Usa,,2012,False,93.0,B+,4
2378,"Januik, Reserve Red, Columbia Valley",87030,Columbia Valley,Red,,Washington,Usa,,2011,False,92.71,B+,4
2379,"Figgins Estate, Red, Walla Walla Valley",73647,Walla Walla Valley,Red,,Washington,Usa,,2011,False,92.65,B,4
2380,"Long Shadows, Pirouette, Columbia Valley",97461,Columbia Valley,Red,,Washington,Usa,,2011,False,92.26,A,3
2381,"Delille Cellars, Chaleur Estate, Yakima Valley",50043,Yakima Valley,Red,,Washington,Usa,,2011,False,92.2,B,3
2382,"Andrew Will Winery, Mays' Discovery Vineyard Cabernet Sauvignon, Horse Heaven Hills",4548,Horse Heaven Hills,Red,,Washington,Usa,,2011,False,92.12,A+,3
2383,"L'Ecole No. 41, Ferguson Vineyard Red, Walla Walla Valley",92089,Walla Walla Valley,Red,,Washington,Usa,,2011,False,91.66,B,4
2384,"Lauren Ashton Cellars, 'Cuvee Arlette' Red, Red Mountain",94480,Red Mountain,Red,,Washington,Usa,,2011,False,91.3,B,3
2385,"Leonetti Cellar, Sangiovese, Walla Walla Valley",95564,Walla Walla Valley,Red,,Washington,Usa,,2011,False,91.2,B+,4
2386,"Pepper Bridge Winery, Seven Hills Vineyard Red, Walla Walla Valley",150650,Walla Walla Valley,Red,,Washington,Usa,,2011,False,90.93,B+,3
2387,"Long Shadows, Chester Kidder Red, Columbia Valley",97450,Columbia Valley,Red,,Washington,Usa,,2010,False,90.88,C+,3
2388,"Delille Cellars, D2, Columbia Valley",50044,Columbia Valley,Red,,Washington,Usa,,2011,False,90.88,C+,3
2389,"Pepper Bridge Winery, 'Trine' Red, Walla Walla Valley",114408,Walla Walla Valley,Red,,Washington,Usa,,2010,False,90.76,A+,3
2390,"Pepper Bridge Winery, Cabernet Sauvignon, Walla Walla Valley",114409,Walla Walla Valley,Red,,Washington,Usa,,2010,False,90.71,B,4
2391,"L'Ecole No. 41, Perigee Seven Hills Vineyard, Walla Walla Valley",92094,Walla Walla Valley,Red,,Washington,Usa,,2011,False,90.63,B+,4
2392,"Saintsbury, Brown Ranch Pinot Noir, Carneros",123828,Carneros,Red,,California,Usa,,2012,False,90.62,B,3
2393,"Saintsbury, Lee Vineyard Pinot Noir, Carneros",123834,Carneros,Red,,California,Usa,,2012,False,89.46,B,3
2394,"Saintsbury, Stanly Ranch Pinot Noir, Carneros",123840,Carneros,Red,,California,Usa,,2012,False,88.82,B+,3
2395,"Chateau Ste. Michelle Canoe Ridge Estate, Merlot, Horse Heaven Hills",41042,Horse Heaven Hills,Red,,Washington,Usa,,2011,False,88.3,B,3
2396,"Plumpjack Winery, Merlot, Napa Valley",116692,Napa Valley,Red,,California,Usa,,2012,False,89.88,C+,3
2397,"Abreu Vineyard, Madrona Ranch Cabernet Sauvignon, Napa Valley",819,Napa Valley,Red,,California,Usa,,2001,False,99.04,A,3
2398,"Anakota, Helena Montana Vineyard Cabernet Sauvignon, Knights Valley",4041,Knights Valley,Red,,California,Usa,,2009,False,91.73,B,3
2399,"Cain Vineyard & Winery, Cain Five, Spring Mountain District",23254,Spring Mountain District,Red,,California,Usa,,2009,False,91.17,C,3
2400,"Shafer Vineyards, One Point Five Cabernet Sauvignon, Stags Leap District",126748,Stags Leap District,Red,,California,Usa,,2011,False,89.68,A,8
2401,"Colgin Cellars, Cariad Red, Napa Valley",44618,Napa Valley,Red,,California,Usa,,2011,False,94.0,B,6
2402,"Colgin Cellars, Ix Estate Red, Napa Valley",44620,Napa Valley,Red,,California,Usa,,2011,False,93.71,B,6
2403,"Realm Cellars, Beckstoffer To Kalon Vineyard Cabernet Sauvignon, Oakville",119390,Oakville,Red,,California,Usa,,2011,False,92.51,C+,3
2404,"Dalla Valle Vineyards, Cabernet Sauvignon, Napa Valley",48287,Napa Valley,Red,,California,Usa,,2011,False,91.92,B,5
2405,"Rudd Oakville Estate, California",123062,California,Red,,California,Usa,,2010,False,91.63,B+,4
2406,"Venge Vineyards Family Reserve Oakville Estate, Cabernet Sauvignon, Napa Valley",138898,Napa Valley,Red,,California,Usa,,2011,False,91.48,B+,5
2407,"Carter Cellars, Beckstoffer To Kalon Vineyard The Three Kings Cabernet Sauvignon, Napa Valley",26554,Napa Valley,Red,,California,Usa,,2011,False,90.0,B,3
2408,"Caymus Vineyards, 40Th Anniversary Cabernet Sauvignon, Napa Valley",30126,Napa Valley,Red,,California,Usa,,2012,False,89.84,C,3
2409,"Cade Estate, Cabernet Sauvignon, Howell Mountain",23193,Howell Mountain,Red,,California,Usa,,2011,False,88.89,B,5
2410,"Carter Cellars, Beckstoffer To Kalon Vineyard The Grand Daddy Cabernet Sauvignon, Napa Valley",26552,Napa Valley,Red,,California,Usa,,2011,False,88.46,B,3
2411,"Alpha Omega, Cabernet Sauvignon, Napa Valley",3220,Napa Valley,Red,,California,Usa,,2010,False,89.67,B,5
2412,"Caymus Vineyards, Special Selection Cabernet Sauvignon, Napa Valley",30130,Napa Valley,Red,,California,Usa,,2002,False,92.96,C+,3
2413,"Cliff Lede Vineyards, Moondance Dream Cabernet Sauvignon, Stags Leap District",43384,Stags Leap District,Red,,California,Usa,,2011,False,89.88,B,4
2414,"Robert Mondavi Winery, Cabernet Sauvignon, Napa Valley",121413,Napa Valley,Red,,California,Usa,,2011,False,88.67,B+,5
2415,"Grgich Hills Estate, Cabernet Sauvignon, Napa Valley",80579,Napa Valley,Red,,California,Usa,,2011,False,88.21,A+,3
2416,"Cliff Lede Vineyards, Cabernet Sauvignon, Stags Leap District",43378,Stags Leap District,Red,,California,Usa,,2011,False,87.9,B+,4
2417,"Futo Estate, Oakville",77302,Oakville,Red,,California,Usa,,2010,False,96.51,B,5
2418,"Outpost, True Vineyard' Cabernet Sauvignon, Howell Mountain",111477,Howell Mountain,Red,,California,Usa,,2012,False,95.44,A,3
2419,"Futo Estate, Oakville",77302,Oakville,Red,,California,Usa,,2011,False,94.9,B,4
2420,"Outpost, Immigrant True Vineyard Merlot, Howell Mountain",111474,Howell Mountain,Red,,California,Usa,,2012,False,94.56,A,3
2421,"Harlan Estate, Napa Valley",81980,Napa Valley,Red,,California,Usa,,2011,False,94.53,A,6
2422,"Outpost, Cabernet Sauvignon, Howell Mountain",111472,Howell Mountain,Red,,California,Usa,,2012,False,94.0,B+,3
2423,"Carter Cellars, Beckstoffer Las Piedras Cabernet Sauvignon, Napa Valley",26550,Napa Valley,Red,,California,Usa,,2012,False,93.73,C+,3
2424,"Cliff Lede Vineyards, Beautiful Generation Cabernet Sauvignon, Stags Leap District",43376,Stags Leap District,Red,,California,Usa,,2012,False,92.78,B,3
2425,"Scarecrow, M. Etain' Cabernet Sauvignon, Rutherford",125263,Rutherford,Red,,California,Usa,,2009,False,92.47,C+,3
2426,"Hobel Wine Works, Cabernet Sauvignon, Napa Valley",83999,Napa Valley,Red,,California,Usa,,2012,False,92.45,B,4
2427,"Cliff Lede Vineyards, Songbook Cabernet Sauvignon, Stags Leap District",43387,Stags Leap District,Red,,California,Usa,,2012,False,92.36,C,3
2428,"Favia, 'La Magdelena', Napa Valley",72711,Napa Valley,Red,,California,Usa,,2011,False,92.07,B,4
2429,"Cliff Lede Vineyards, High Fidelity, Napa Valley",43381,Napa Valley,Red,,California,Usa,,2012,False,91.8,C,3
2430,"Dana Estates, Helms Vineyard Cabernet Sauvignon, Rutherford",48399,Rutherford,Red,,California,Usa,,2011,False,91.64,C+,5
2431,"Dunn Vineyards, Napa Valley Cabernet Sauvignon, Napa Valley",68207,Napa Valley,Red,,California,Usa,,2010,False,91.6,B,5
2432,"Plumpjack Winery, Reserve Cabernet Sauvignon, Oakville",116693,Oakville,Red,,California,Usa,,2011,False,91.36,C+,3
2433,"Favia, Cabernet Sauvignon, Napa Valley",72714,Napa Valley,Red,,California,Usa,,2011,False,91.28,C+,4
2434,"Venge Vineyards, Bone Ash Vineyard Cabernet Sauvignon, Napa Valley",138901,Napa Valley,Red,,California,Usa,,2011,False,91.1,B,6
2435,"Carter Cellars, Hossfeld Coliseum Red Blend, Napa Valley",26557,Napa Valley,Red,,California,Usa,,2012,False,91.08,B+,3
